action,action_result,distance_to_goal,experiment,gamma,loss,orientation,reward,signal1,signal2,signal3,speed,time
1,FORWARD,39.89731178638535,1,0.96,0.0928490161895752,-0.19732840900854687,0.2,1.0,1.0,1.0,3,1751
1,FORWARD,37.54560691243816,1,0.96,0.08186756819486618,-0.2056827229726702,0.2,1.0,1.0,1.0,3,1752
1,ON_EDGE,35.25706264178733,1,0.96,0.058907248079776764,-0.21544767387565658,-0.9,1.0,1.0,1.0,3,1753
1,FORWARD,29.87021254551675,1,0.96,0.08885183930397034,-0.1816302380121324,0.2,1.0,0.0,1.0,3,1754
20,FORWARD,27.42818064619377,1,0.96,0.12170512229204178,-0.1877956316310562,0.2,1.0,0.0,1.0,3,1755
4,FORWARD,24.579951886529336,1,0.96,0.11807262152433395,-0.09606590455200319,0.2,1.0,0.0,1.0,3,1756
4,FORWARD,21.70183533607612,1,0.96,0.05868864059448242,-0.08539394489353666,0.2,0.0,0.0,1.0,3,1757
-12,GOAL,18.797364669797986,1,0.96,0.04877195507287979,-0.07483786184665109,10.0,0.0,0.0,1.0,3,1758
-12,MOVE,475.52283026210137,1,0.96,0.08500747382640839,-0.4881778667831574,-0.3,1.0,0.0,1.0,3,1759
4,MOVE,476.0649515401985,1,0.96,0.04521629959344864,-0.5568513297134632,-0.3,1.0,0.0,1.0,3,1760
4,MOVE,476.4184890072924,1,0.96,0.08192996680736542,-0.5366030930474337,-0.3,0.0,0.0,1.0,3,1761
-12,MOVE,476.58214118136215,1,0.96,0.08868882805109024,-0.5163720387300299,-0.3,1.0,0.0,1.0,3,1762
4,MOVE,477.3828914173514,1,0.96,0.06044219434261322,-0.5850397730201732,-0.3,1.0,0.0,1.0,3,1763
4,MOVE,477.9979478340149,1,0.96,0.09106428921222687,-0.5647469425933069,-0.3,1.0,0.0,1.0,3,1764
4,MOVE,478.4250347207976,1,0.96,0.08053963631391525,-0.5444813154838226,-0.3,1.0,0.0,1.0,3,1765
4,MOVE,478.6625764644358,1,0.96,0.050543732941150665,-0.5242356349479244,-0.3,0.0,0.0,1.0,3,1766
-12,MOVE,478.70969835129347,1,0.96,0.056430790573358536,-0.5040026413449616,-0.3,1.0,0.0,1.0,3,1767
4,MOVE,479.3975136002278,1,0.96,0.08435691148042679,-0.5726639624215542,-0.3,1.0,0.0,1.0,3,1768
4,MOVE,479.89810261262136,1,0.96,0.06018027663230896,-0.5523820123145221,-0.3,0.0,0.0,1.0,3,1769
-12,MOVE,480.2096149414506,1,0.96,0.07933562248945236,-0.5321227788414105,-0.3,1.0,0.0,1.0,3,1770
4,MOVE,481.1519926048654,1,0.96,0.054185714572668076,-0.600767909256281,-0.3,1.0,0.0,1.0,3,1771
4,MOVE,481.91075716274827,1,0.96,0.05915753170847893,-0.5804317497859691,-0.3,1.0,0.0,1.0,3,1772
4,MOVE,482.48308555361143,1,0.96,0.050998181104660034,-0.560128163755636,-0.3,0.0,0.0,1.0,3,1773
-12,MOVE,482.86685625678524,1,0.96,0.06281155347824097,-0.5398499453031111,-0.3,1.0,0.0,1.0,3,1774
4,MOVE,483.8778298410482,1,0.96,0.06902085989713669,-0.608478772048312,-0.3,1.0,0.0,1.0,3,1775
4,MOVE,484.70633297314157,1,0.96,0.11960742622613907,-0.588116555894335,-0.3,1.0,0.0,1.0,3,1776
-4,MOVE,485.34927251565637,1,0.96,0.06665138155221939,-0.5677894578249134,-0.3,1.0,0.0,1.0,3,1777
4,MOVE,486.21224531779234,1,0.96,0.1242835596203804,-0.591934752258187,-0.3,1.0,0.0,1.0,3,1778
4,MOVE,486.8901218520259,1,0.96,0.08445774763822556,-0.5715952098778382,-0.3,1.0,0.0,1.0,3,1779
4,MOVE,487.3803775247371,1,0.96,0.061700526624917984,-0.5512848806361786,-0.3,0.0,0.0,1.0,3,1780
-12,MOVE,487.681192370733,1,0.96,0.05209778621792793,-0.5309966058009996,-0.3,1.0,0.0,1.0,3,1781
4,MOVE,488.61310276392237,1,0.96,0.05554956942796707,-0.5996121103016864,-0.3,1.0,0.0,1.0,3,1782
4,MOVE,489.3609553118696,1,0.96,0.09485737234354019,-0.5792493473443903,-0.3,0.0,0.0,1.0,3,1783
-12,MOVE,489.92195639087964,1,0.96,0.053527798503637314,-0.5589183501762766,-0.3,1.0,0.0,1.0,3,1784
4,MOVE,491.0995170561847,1,0.96,0.07463528215885162,-0.6275008801961607,-0.3,1.0,0.0,1.0,3,1785
4,MOVE,492.09784757130575,1,0.96,0.04489656537771225,-0.6070692243200599,-0.3,1.0,0.0,1.0,3,1786
4,MOVE,492.91318617634585,1,0.96,0.048440273851156235,-0.5866787924626572,-0.3,0.0,0.0,1.0,3,1787
-12,MOVE,493.5424758940142,1,0.96,0.05953964218497276,-0.5663225133946764,-0.3,1.0,0.0,1.0,3,1788
4,MOVE,494.78356424349795,1,0.96,0.06278794258832932,-0.6348821919533514,-0.3,1.0,0.0,1.0,3,1789
4,MOVE,495.8468196006107,1,0.96,0.06278537213802338,-0.61441927600975,-0.3,1.0,0.0,1.0,3,1790
4,MOVE,496.728218607814,1,0.96,0.060737527906894684,-0.5939998330319903,-0.3,0.0,0.0,1.0,3,1791
-12,MOVE,497.4244437111269,1,0.96,0.09325926750898361,-0.5736168418176547,-0.3,1.0,0.0,1.0,3,1792
4,MOVE,498.72744537491155,1,0.96,0.05238649249076843,-0.6421521543320141,-0.3,1.0,0.0,1.0,3,1793
4,MOVE,499.854073669279,1,0.96,0.08852752298116684,-0.6216568907220299,-0.3,1.0,0.0,1.0,3,1794
4,MOVE,500.80004667339176,1,0.96,0.058334946632385254,-0.6012072535836274,-0.3,1.0,0.0,1.0,3,1795
4,MOVE,501.56178923743624,1,0.96,0.09213712066411972,-0.5807962757100892,-0.3,0.0,0.0,1.0,3,1796
-12,MOVE,502.1364357328042,1,0.96,0.08458952605724335,-0.5604169709521585,-0.3,1.0,0.0,1.0,3,1797
4,MOVE,503.32635329275917,1,0.96,0.08031153678894043,-0.6289512284570329,-0.3,1.0,0.0,1.0,3,1798
-18,MOVE,504.33693780480974,1,0.96,0.06317292898893356,-0.6084726866281136,-0.3,1.0,0.0,1.0,3,1799
4,MOVE,506.18311765348426,1,0.96,0.09157802909612656,-0.7102572503335671,-0.3,1.0,0.0,1.0,3,1800
4,MOVE,507.87173477553324,1,0.96,0.055352579802274704,-0.6895247497647436,-0.3,1.0,0.0,1.0,3,1801
4,MOVE,509.3961676287912,1,0.96,0.05321531742811203,-0.6688592344390831,-0.3,1.0,0.0,1.0,3,1802
4,MOVE,510.7504902592301,1,0.96,0.090915247797966,-0.6482540020834673,-0.3,1.0,0.0,1.0,3,1803
4,MOVE,511.9294785861445,1,0.96,0.05062016844749451,-0.6277022974159224,-0.3,1.0,0.0,1.0,3,1804
4,MOVE,512.9286155468778,1,0.96,0.050893355160951614,-0.6071973236418486,-0.3,1.0,0.0,1.0,3,1805
4,MOVE,513.7440952533203,1,0.96,0.05573147535324097,-0.5867322519390413,-0.3,1.0,0.0,1.0,3,1806
4,MOVE,514.372826288307,1,0.96,0.0916738286614418,-0.566300229208906,-0.3,0.0,0.0,1.0,3,1807
-12,MOVE,514.8124342472618,1,0.96,0.05835667997598648,-0.5458943843650405,-0.3,1.0,0.0,1.0,3,1808
4,MOVE,515.8751822794943,1,0.96,0.08835655450820923,-0.6143967223125998,-0.3,0.0,0.0,1.0,3,1809
-12,MOVE,516.7554272417118,1,0.96,0.05586833134293556,-0.5939073335755624,-0.3,1.0,0.0,1.0,3,1810
4,MOVE,518.2266064026578,1,0.96,0.08620000630617142,-0.6623421060659348,-0.3,1.0,0.0,1.0,3,1811
6,MOVE,519.525717174407,1,0.96,0.08270486444234848,-0.6417280745421939,-0.3,0.0,0.0,1.0,3,1812
-12,MOVE,520.5500583055602,1,0.96,0.08297783881425858,-0.6100536196892851,-0.3,1.0,0.0,1.0,3,1813
4,MOVE,522.1513369031184,1,0.96,0.05559590086340904,-0.6784462007756514,-0.3,1.0,0.0,1.0,3,1814
4,MOVE,523.5848194832433,1,0.96,0.09085748344659805,-0.6577728878408973,-0.3,1.0,0.0,1.0,3,1815
4,MOVE,524.8449234757367,1,0.96,0.05888250842690468,-0.6371550151220744,-0.3,0.0,0.0,1.0,3,1816
-12,MOVE,525.9267760150145,1,0.96,0.05233081057667732,-0.6165859469973773,-0.3,1.0,0.0,1.0,3,1817
4,MOVE,527.5793938283547,1,0.96,0.09337004274129868,-0.6849478964428404,-0.3,1.0,0.0,1.0,3,1818
4,MOVE,529.0659679916367,1,0.96,0.09464526921510696,-0.6642386712419325,-0.3,1.0,0.0,1.0,3,1819
4,MOVE,530.3806803824265,1,0.96,0.08543234318494797,-0.6435864131839741,-0.3,1.0,0.0,1.0,3,1820
19,MOVE,531.5184228125835,1,0.96,0.09921271353960037,-0.6229845631286528,-0.3,0.0,0.0,1.0,3,1821
-12,MOVE,531.7066969033312,1,0.96,0.0920708179473877,-0.5190931834155327,-0.3,0.0,0.0,1.0,3,1822
-12,MOVE,532.5293223292747,1,0.96,0.05738343670964241,-0.5875526003310817,-0.3,0.0,0.0,1.0,3,1823
-12,MOVE,533.9475390706436,1,0.96,0.05260789394378662,-0.6559450662509515,-0.3,1.0,0.0,1.0,3,1824
4,MOVE,535.894947023326,1,0.96,0.05879388004541397,-0.7241898038134248,-0.3,1.0,0.0,1.0,3,1825
4,MOVE,537.6889568074018,1,0.96,0.09573511779308319,-0.7033255205074049,-0.3,1.0,0.0,1.0,3,1826
4,MOVE,539.3224000411269,1,0.96,0.05909910798072815,-0.6825291240268063,-0.3,1.0,0.0,1.0,3,1827
4,MOVE,540.7888073547718,1,0.96,0.0843391865491867,-0.6617942974184003,-0.3,0.0,0.0,1.0,3,1828
-12,MOVE,542.0824168668629,1,0.96,0.11462744325399399,-0.6411146514909806,-0.3,1.0,0.0,1.0,3,1829
4,MOVE,543.9216435652044,1,0.96,0.13013817369937897,-0.7093726272893601,-0.3,1.0,0.0,1.0,3,1830
4,MOVE,545.6021704348409,1,0.96,0.049738749861717224,-0.6885397539959158,-0.3,1.0,0.0,1.0,3,1831
4,MOVE,547.1173077945269,1,0.96,0.0532994344830513,-0.6677696164277578,-0.3,0.0,0.0,1.0,3,1832
-12,MOVE,548.4610730391986,1,0.96,0.0521739237010479,-0.6470559135576194,-0.3,1.0,0.0,1.0,3,1833
4,MOVE,550.3438415542762,1,0.96,0.05892399325966835,-0.7152811690196869,-0.3,1.0,0.0,1.0,3,1834
4,MOVE,552.0697918853203,1,0.96,0.05810626968741417,-0.6944121566313023,-0.3,1.0,0.0,1.0,3,1835
4,MOVE,553.6320188974528,1,0.96,0.10053162276744843,-0.673606948583464,-0.3,1.0,0.0,1.0,3,1836
-12,MOVE,555.0243239123874,1,0.96,0.060676008462905884,-0.6528593341713911,-0.3,1.0,0.0,1.0,3,1837
4,MOVE,556.948995031652,1,0.96,0.08922208100557327,-0.7210519216958081,-0.3,1.0,0.0,1.0,3,1838
4,MOVE,558.7187408467668,1,0.96,0.09916315227746964,-0.7001471854102836,-0.3,1.0,0.0,1.0,3,1839
-19,MOVE,560.3264456909131,1,0.96,0.0900498703122139,-0.6793072277698092,-0.3,1.0,0.0,1.0,3,1840
4,MOVE,562.6784942165623,1,0.96,0.05479038879275322,-0.7863037080731289,-0.3,1.0,0.0,1.0,3,1841
4,MOVE,564.901862069871,1,0.96,0.05566965043544769,-0.7651371623905258,-0.3,1.0,0.0,1.0,3,1842
4,MOVE,566.9872921952679,1,0.96,0.05199258029460907,-0.744052087363017,-0.3,1.0,0.0,1.0,3,1843
4,MOVE,568.92619475291,1,0.96,0.05890452116727829,-0.7230428336220613,-0.3,1.0,0.0,1.0,3,1844
4,MOVE,570.71066265609,1,0.96,0.05156445503234863,-0.7021036173081983,-0.3,1.0,0.0,1.0,3,1845
4,MOVE,572.3334849324901,1,0.96,0.058425165712833405,-0.681228540668398,-0.3,1.0,0.0,1.0,3,1846
4,MOVE,573.7881581440707,1,0.96,0.08271268755197525,-0.6604116102142668,-0.3,1.0,0.0,1.0,3,1847
4,MOVE,575.0688960764861,1,0.96,0.04979875683784485,-0.6396467526391117,-0.3,1.0,0.0,1.0,3,1848
4,MOVE,576.1706378850591,1,0.96,0.0625828206539154,-0.618927828703267,-0.3,0.0,0.0,1.0,3,1849
-12,MOVE,577.089054860833,1,0.96,0.05933934450149536,-0.5982486453041426,-0.3,1.0,0.0,1.0,3,1850
4,MOVE,578.5934646420758,1,0.96,0.09270185977220535,-0.6664918548401133,-0.3,1.0,0.0,1.0,3,1851
4,MOVE,579.925442850916,1,0.96,0.06074390560388565,-0.6456994071806701,-0.3,0.0,0.0,1.0,3,1852
-12,MOVE,581.0797063425338,1,0.96,0.08386392146348953,-0.6249543249808913,-0.3,1.0,0.0,1.0,3,1853
4,MOVE,582.7955564425472,1,0.96,0.09284418076276779,-0.693139364653838,-0.3,0.0,0.0,1.0,3,1854
-12,MOVE,584.3466589504696,1,0.96,0.09332533925771713,-0.6722631959821707,-0.3,1.0,0.0,1.0,3,1855
4,MOVE,586.406639917335,1,0.96,0.08520939201116562,-0.7403305274608035,-0.3,1.0,0.0,1.0,3,1856
4,MOVE,588.3183397351698,1,0.96,0.057634785771369934,-0.7192942335074611,-0.3,1.0,0.0,1.0,3,1857
4,MOVE,590.0739288308257,1,0.96,0.08584129065275192,-0.6983249650168755,-0.3,0.0,0.0,1.0,3,1858
-12,MOVE,591.6662795345022,1,0.96,0.07854276895523071,-0.6774169840447667,-0.3,1.0,0.0,1.0,3,1859
4,MOVE,593.760981781152,1,0.96,0.0896599218249321,-0.7454533448483824,-0.3,1.0,0.0,1.0,3,1860
-6,MOVE,595.7092933187898,1,0.96,0.06202968582510948,-0.724384472979518,-0.3,1.0,0.0,1.0,3,1861
4,MOVE,597.8928922380393,1,0.96,0.05441182479262352,-0.7589387607294964,-0.3,1.0,0.0,1.0,3,1862
4,MOVE,599.935502168735,1,0.96,0.08958664536476135,-0.7378137464433279,-0.3,1.0,0.0,1.0,3,1863
4,MOVE,601.8286555238199,1,0.96,0.0625147670507431,-0.7167592975196228,-0.3,1.0,0.0,1.0,3,1864
4,MOVE,603.5645764585162,1,0.96,0.08994345366954803,-0.6957698957369626,-0.3,1.0,0.0,1.0,3,1865
-8,MOVE,605.1361950087723,1,0.96,0.05214259400963783,-0.6748399084086565,-0.3,1.0,0.0,1.0,3,1866
4,MOVE,607.0574267192465,1,0.96,0.0881083756685257,-0.7206302724238697,-0.3,1.0,0.0,1.0,3,1867
4,MOVE,608.8227155640154,1,0.96,0.0857456773519516,-0.6996181186250807,-0.3,0.0,0.0,1.0,3,1868
-12,MOVE,610.4248491985161,1,0.96,0.059466056525707245,-0.6786659364171528,-0.3,1.0,0.0,1.0,3,1869
4,MOVE,612.5275242490138,1,0.96,0.0865589901804924,-0.7466569487498996,-0.3,1.0,0.0,1.0,3,1870
4,MOVE,614.4840192543426,1,0.96,0.08090225607156754,-0.7255486241323298,-0.3,1.0,0.0,1.0,3,1871
4,MOVE,616.2862376378094,1,0.96,0.05601653456687927,-0.7045063608029724,-0.3,0.0,0.0,1.0,3,1872
-12,MOVE,617.9267852011361,1,0.96,0.05088143050670624,-0.6835246867884156,-0.3,1.0,0.0,1.0,3,1873
4,MOVE,620.0615864150602,1,0.96,0.08651412278413773,-0.7514869127805736,-0.3,1.0,0.0,1.0,3,1874
4,MOVE,622.0520476897034,1,0.96,0.09593608975410461,-0.7303485779925468,-0.3,1.0,0.0,1.0,3,1875
4,MOVE,623.8898972966265,1,0.96,0.04708564653992653,-0.7092767625288359,-0.3,0.0,0.0,1.0,3,1876
-12,MOVE,625.5675636979547,1,0.96,0.08336164802312851,-0.6882660876769693,-0.3,1.0,0.0,1.0,3,1877
4,MOVE,627.7332422809072,1,0.96,0.06070978194475174,-0.7561999523059674,-0.3,1.0,0.0,1.0,3,1878
4,MOVE,629.756412974841,1,0.96,0.0544588528573513,-0.7350322530366947,-0.3,1.0,0.0,1.0,3,1879
4,MOVE,631.6286335560061,1,0.96,0.04993697255849838,-0.7139314675981195,-0.3,0.0,0.0,1.0,3,1880
-12,MOVE,633.3421596301499,1,0.96,0.04792195186018944,-0.6928923107032676,-0.3,1.0,0.0,1.0,3,1881
4,MOVE,635.5375091317923,1,0.96,0.04456330090761185,-0.7607982696621235,-0.3,1.0,1.0,1.0,3,1882
1,MOVE,637.5921728369382,1,0.96,0.11637017875909805,-0.7396018683534633,-0.3,1.0,1.0,1.0,3,1883
-11,MOVE,639.6160275224179,1,0.96,0.08688744902610779,-0.7351393817482104,-0.3,1.0,1.0,1.0,3,1884
-11,MOVE,642.0308154698413,1,0.96,0.08685249835252762,-0.7973543044727017,-0.3,1.0,1.0,1.0,3,1885
-11,MOVE,644.7439574392314,1,0.96,0.11079171299934387,-0.8593496349429371,-0.3,1.0,1.0,1.0,3,1886
-11,MOVE,647.6526724539898,1,0.96,0.053778208792209625,-0.9210941046021156,-0.3,1.0,1.0,1.0,3,1887
6,ON_EDGE,650.648195095217,1,0.96,0.05272126570343971,-0.9825669849437924,-0.9,1.0,1.0,1.0,3,1888
6,FORWARD,649.0925329045936,1,0.96,0.08356381952762604,-0.9802231532095033,0.2,1.0,1.0,1.0,3,1889
6,ON_EDGE,651.9833119097025,1,0.96,0.08866310864686966,-0.9136478331134711,-0.9,1.0,1.0,1.0,3,1890
6,ON_EDGE,650.117610324014,1,0.96,0.04602833092212677,-0.9161954805277078,-0.9,1.0,1.0,1.0,3,1891
6,FORWARD,648.0904694439057,1,0.96,0.07767732441425323,-0.913962465192053,0.2,1.0,1.0,1.0,3,1892
-11,MOVE,650.5966512945262,1,0.96,0.08635891228914261,-0.8143558997822083,-0.3,1.0,1.0,1.0,3,1893
6,ON_EDGE,653.3738565836645,1,0.96,0.05793802812695503,-0.8762753345958249,-0.9,1.0,1.0,1.0,3,1894
6,ON_EDGE,650.6134331513541,1,0.96,0.05843232572078705,-0.8738837989884083,-0.9,1.0,1.0,1.0,3,1895
6,FORWARD,648.6500646040954,1,0.96,0.07939772307872772,-0.8765907686735106,0.2,1.0,1.0,1.0,3,1896
-11,ON_EDGE,650.9472439568666,1,0.96,0.08674401044845581,-0.7771473436005871,-0.9,1.0,1.0,1.0,3,1897
-11,FORWARD,647.5156233708859,1,0.96,0.08311037719249725,-0.7750590063200434,0.2,1.0,1.0,1.0,3,1898
6,MOVE,650.3643033281808,1,0.96,0.05263158306479454,-0.8982388016091576,-0.3,1.0,1.0,1.0,3,1899
-11,ON_EDGE,653.1010952699925,1,0.96,0.11848296970129013,-0.8653669174230212,-0.9,1.0,1.0,1.0,3,1900
-11,FORWARD,650.1674234590728,1,0.96,0.08683917671442032,-0.8629538239760868,0.2,1.0,1.0,1.0,3,1901
6,ON_EDGE,653.1644479116937,1,0.96,0.052360840141773224,-0.9857890483495118,-0.9,1.0,1.0,1.0,3,1902
6,ON_EDGE,650.3415973565161,1,0.96,0.06938095390796661,-0.9884827651880318,-0.9,1.0,1.0,1.0,3,1903
2,FORWARD,648.5879390730089,1,0.96,0.06329268962144852,-0.9860075786510935,0.2,1.0,1.0,1.0,3,1904
-11,MOVE,651.4648519622552,1,0.96,0.05893562361598015,-0.908294501038082,-0.3,1.0,1.0,1.0,3,1905
2,ON_EDGE,654.4514412187285,1,0.96,0.11146081238985062,-0.969822098856399,-0.9,1.0,1.0,1.0,3,1906
2,FORWARD,647.0147404100879,1,0.96,0.08972629904747009,-0.9700489900926468,0.2,1.0,1.0,1.0,3,1907
2,MOVE,649.9749286150194,1,0.96,0.08413631469011307,-0.9479654362772721,-0.3,1.0,1.0,1.0,3,1908
2,ON_EDGE,652.9168001911937,1,0.96,0.06253832578659058,-0.9370934257377408,-0.9,1.0,1.0,1.0,3,1909
2,ON_EDGE,651.1113811673185,1,0.96,0.05430525913834572,-0.9348479702031156,-0.9,1.0,1.0,1.0,3,1910
-10,FORWARD,648.6163040669835,1,0.96,0.08682511001825333,-0.9375962801953892,0.2,1.0,1.0,1.0,3,1911
2,ON_EDGE,651.6041033525183,1,0.96,0.11314155906438828,-0.9712163998143523,-0.9,1.0,1.0,1.0,3,1912
2,FORWARD,649.7938906167793,1,0.96,0.08274604380130768,-0.9687927144153682,0.2,1.0,1.0,1.0,3,1913
2,ON_EDGE,652.7521450191881,1,0.96,0.0916062444448471,-0.9467143408070444,-0.9,1.0,1.0,1.0,3,1914
2,ON_EDGE,650.1089897132044,1,0.96,0.12528389692306519,-0.9494896585255701,-0.9,1.0,1.0,1.0,3,1915
2,FORWARD,648.3475554496192,1,0.96,0.0879562646150589,-0.9472100675634271,0.2,1.0,1.0,1.0,3,1916
3,MOVE,651.2395187443759,1,0.96,0.05300373211503029,-0.9141198828803743,-0.3,1.0,1.0,1.0,3,1917
3,ON_EDGE,654.0870284793369,1,0.96,0.054863981902599335,-0.8978440494819239,-0.9,1.0,1.0,1.0,3,1918
3,FORWARD,646.8754159139589,1,0.96,0.08284163475036621,-0.8978267678704247,0.2,1.0,1.0,1.0,3,1919
3,MOVE,649.6106411797986,1,0.96,0.08607089519500732,-0.8649591861594705,-0.3,1.0,1.0,1.0,3,1920
17,ON_EDGE,652.280369196697,1,0.96,0.08527913689613342,-0.8488976190218958,-0.9,1.0,1.0,1.0,3,1921
3,FORWARD,649.3808760640122,1,0.96,0.0593685656785965,-0.8466096632150814,0.2,1.0,1.0,1.0,3,1922
3,MOVE,651.4118794317756,1,0.96,0.05033920705318451,-0.7361800735684353,-0.3,1.0,1.0,1.0,3,1923
3,ON_EDGE,653.33253821262,1,0.96,0.060903098434209824,-0.720593997511416,-0.9,1.0,1.0,1.0,3,1924
3,FORWARD,649.2689755424796,1,0.96,0.04857681691646576,-0.7185438023497025,0.2,1.0,1.0,1.0,3,1925
3,MOVE,650.9314502657884,1,0.96,0.04996827617287636,-0.6863480013557481,-0.3,1.0,1.0,1.0,3,1926
3,ON_EDGE,652.4709949200814,1,0.96,0.11829403042793274,-0.6709040622043018,-0.9,1.0,1.0,1.0,3,1927
3,FORWARD,647.9635151512334,1,0.96,0.10099539160728455,-0.6689583618438538,0.2,1.0,1.0,1.0,3,1928
3,MOVE,649.2200488517437,1,0.96,0.08559907227754593,-0.6368959898625413,-0.3,1.0,1.0,1.0,3,1929
3,ON_EDGE,650.3440925305376,1,0.96,0.05669834092259407,-0.6215662696855448,-0.9,1.0,1.0,1.0,3,1930
18,FORWARD,645.6123402248875,1,0.96,0.1163877472281456,-0.6198330645166205,0.2,1.0,1.0,1.0,3,1931
3,MOVE,645.6621136275929,1,0.96,0.0509626567363739,-0.5045419263023233,-0.3,1.0,1.0,1.0,3,1932
3,ON_EDGE,645.5687599974951,1,0.96,0.06337964534759521,-0.4893541072599869,-0.9,1.0,1.0,1.0,3,1933
3,FORWARD,640.5770001114777,1,0.96,0.07060594856739044,-0.4882487475412317,0.2,1.0,1.0,1.0,3,1934
3,FORWARD,640.1743098263388,1,0.96,0.089667908847332,-0.45640513749338074,0.2,1.0,1.0,1.0,3,1935
3,FORWARD,639.6302272803654,1,0.96,0.06128857284784317,-0.44121617944504177,0.2,1.0,1.0,1.0,3,1936
3,ON_EDGE,638.9458847992986,1,0.96,0.0556802935898304,-0.42601707221210966,-0.9,1.0,1.0,1.0,3,1937
3,FORWARD,633.1329117140235,1,0.96,0.05473926663398743,-0.42479326606655005,0.2,1.0,1.0,1.0,3,1938
3,FORWARD,632.1490327809698,1,0.96,0.08654014021158218,-0.3929262965307175,0.2,1.0,1.0,1.0,3,1939
3,FORWARD,631.0305364528442,1,0.96,0.09191326051950455,-0.37768558110861405,0.2,1.0,1.0,1.0,3,1940
3,FORWARD,629.7797800194635,1,0.96,0.08624633401632309,-0.3624218490499641,0.2,1.0,1.0,1.0,3,1941
3,ON_EDGE,628.3994129198331,1,0.96,0.05503058061003685,-0.3471320404538279,-0.9,1.0,1.0,1.0,3,1942
3,FORWARD,622.6512347288914,1,0.96,0.07878890633583069,-0.3462262561364042,0.2,1.0,1.0,1.0,3,1943
-11,FORWARD,621.0033177503605,1,0.96,0.096052385866642,-0.31425106949714954,0.2,1.0,1.0,1.0,3,1944
-11,FORWARD,619.8758329153161,1,0.96,0.04847819358110428,-0.3766454324463959,0.2,1.0,1.0,1.0,3,1945
3,FORWARD,619.3131297154257,1,0.96,0.07919018715620041,-0.4391828294708216,0.2,1.0,1.0,1.0,3,1946
-11,FORWARD,618.6107755514873,1,0.96,0.059321098029613495,-0.4240300275365222,0.2,1.0,1.0,1.0,3,1947
3,ON_EDGE,618.492170416453,1,0.96,0.05243941396474838,-0.4866410554445527,-0.9,1.0,1.0,1.0,3,1948
3,FORWARD,612.6773906911592,1,0.96,0.05413204804062843,-0.4853073857348394,0.2,1.0,1.0,1.0,3,1949
-11,FORWARD,612.2481792872591,1,0.96,0.05380142852663994,-0.4535310159524469,0.2,1.0,1.0,1.0,3,1950
3,MOVE,612.4079850779383,1,0.96,0.045444685965776443,-0.5161852523447694,-0.3,1.0,1.0,1.0,3,1951
-11,ON_EDGE,612.4254727783707,1,0.96,0.08531692624092102,-0.5010758796448205,-0.9,1.0,1.0,1.0,3,1952
-11,FORWARD,606.6197407856756,1,0.96,0.054688382893800735,-0.4997264916290395,0.2,1.0,1.0,1.0,3,1953
3,MOVE,607.7612612541541,1,0.96,0.04344788193702698,-0.6235229013271634,-0.3,1.0,1.0,1.0,3,1954
3,ON_EDGE,608.7690488578884,1,0.96,0.05159614980220795,-0.6083106368691649,-0.9,1.0,1.0,1.0,3,1955
3,FORWARD,604.325680102422,1,0.96,0.052547819912433624,-0.6070795457680995,0.2,1.0,1.0,1.0,3,1956
3,MOVE,605.0352251131608,1,0.96,0.07727031409740448,-0.5752378058393618,-0.3,1.0,1.0,1.0,3,1957
-11,ON_EDGE,605.6055151430913,1,0.96,0.06127343326807022,-0.5601055649878683,-0.9,1.0,1.0,1.0,3,1958
3,FORWARD,600.6082405666468,1,0.96,0.05320636183023453,-0.5589040137262972,0.2,1.0,1.0,1.0,3,1959
3,MOVE,601.5858981883416,1,0.96,0.050061341375112534,-0.6049112564760393,-0.3,1.0,1.0,1.0,3,1960
3,ON_EDGE,602.4274686077124,1,0.96,0.07817775756120682,-0.5897465108577786,-0.9,1.0,1.0,1.0,3,1961
3,FORWARD,597.6485377735381,1,0.96,0.08623264729976654,-0.5885097467326273,0.2,1.0,1.0,1.0,3,1962
12,MOVE,598.1875069329017,1,0.96,0.06435602903366089,-0.5567128577754313,-0.3,1.0,1.0,1.0,3,1963
12,ON_EDGE,598.1160294191983,1,0.96,0.049968499690294266,-0.49161729854883823,-0.9,1.0,1.0,1.0,3,1964
12,FORWARD,592.9182422606955,1,0.96,0.15803833305835724,-0.49071150866591784,0.2,1.0,1.0,1.0,3,1965
12,FORWARD,591.638489671865,1,0.96,0.056983157992362976,-0.35898805528278843,0.2,1.0,1.0,1.0,3,1966
1,FORWARD,589.8328953078458,1,0.96,0.0840781182050705,-0.29377963087324444,0.2,1.0,1.0,1.0,3,1967
1,FORWARD,587.9953315184067,1,0.96,0.05402185395359993,-0.28951501870429364,0.2,1.0,1.0,1.0,3,1968
1,FORWARD,586.1260600238446,1,0.96,0.08078504353761673,-0.28524119419587807,0.2,1.0,1.0,1.0,3,1969
1,FORWARD,584.2253486324885,1,0.96,0.08801250904798508,-0.2809579081732799,0.2,1.0,1.0,1.0,3,1970
1,FORWARD,582.2934713087543,1,0.96,0.0872964859008789,-0.27666490709284675,0.2,1.0,1.0,1.0,3,1971
1,FORWARD,580.3307082438859,1,0.96,0.07449289411306381,-0.27236193291068,0.2,1.0,1.0,1.0,3,1972
1,FORWARD,578.3373459294738,1,0.96,0.08092950284481049,-0.2680487229485498,0.2,1.0,1.0,1.0,3,1973
